time,lp_id,pct_access,engagement_index
1/01/2020,64948,0.03,0.3
1/01/2020,81127,0.03,1.8
1/01/2020,99916,3.21,361.43
1/01/2020,99671,0.03,1.5
1/01/2020,13699,0.18,3.3
1/01/2020,83755,0.03,0.6
1/01/2020,97988,0,
1/01/2020,10533,0,
1/01/2020,56028,0.09,1.2
1/01/2020,49912,0,
1/01/2020,38871,0,
1/01/2020,31956,0.03,0.3
1/01/2020,77698,0.03,0.3
1/01/2020,35573,0.03,0.3
1/01/2020,13591,0.03,8.1
1/01/2020,34300,0.09,12.9
1/01/2020,58801,0,
1/01/2020,88925,0.03,0.3
1/01/2020,24711,0,
1/01/2020,49751,0.3,11.4
1/01/2020,22856,0,
1/01/2020,16468,0.03,1.2
1/01/2020,15254,0.03,2.1
1/01/2020,28744,0,
1/01/2020,72713,0,
1/01/2020,94058,0.21,4.8
1/01/2020,10650,0.09,5.4
1/01/2020,65277,0,
1/01/2020,13496,0.3,9.3
1/01/2020,36692,0.03,1.2
1/01/2020,13429,0,
1/01/2020,33185,0.06,0.6
1/01/2020,85975,0.03,1.8
1/01/2020,95731,3.45,855.43
1/01/2020,16164,0.12,4.8
1/01/2020,50692,0,
1/01/2020,76214,0.03,6.3
1/01/2020,34887,0.18,29.99
1/01/2020,47267,0,
1/01/2020,64998,0.03,0.3
1/01/2020,78063,1.41,27.29
1/01/2020,72758,0.06,1.2
1/01/2020,98001,0,
1/01/2020,81189,0.18,2.1
1/01/2020,54794,0,
1/01/2020,98402,0.03,1.8
1/01/2020,89267,0.03,1.5
1/01/2020,48165,0.03,0.6
1/01/2020,97280,0.06,15.3
1/01/2020,79794,0.03,5.1
1/01/2020,92290,0.03,1.5
1/01/2020,78818,0.18,8.7
1/01/2020,55032,0,
1/01/2020,51853,0,
1/01/2020,69827,0.33,24.9
1/01/2020,25864,0.06,2.1
1/01/2020,25298,0,
1/01/2020,95253,0.03,1.8
1/01/2020,68019,0,
1/01/2020,24778,0.12,11.1
1/01/2020,52758,0,
1/01/2020,88885,0.06,2.7
1/01/2020,45811,0,
1/01/2020,90929,0,
1/01/2020,80616,0,
1/01/2020,97209,0,
1/01/2020,58235,0,
1/01/2020,60825,0.12,11.4
1/01/2020,15225,0.03,1.2
1/01/2020,41424,0.18,24.6
1/01/2020,69863,0,
1/01/2020,28456,0.03,0.3
1/01/2020,50104,0.03,0.9
1/01/2020,49570,0.03,0.9
1/01/2020,57724,0.15,31.19
1/01/2020,66051,0.12,37.19
2/01/2020,93552,0,
2/01/2020,67035,0.06,1.2
2/01/2020,72468,0,
2/01/2020,69429,0.03,0.3
2/01/2020,51635,0,
2/01/2020,27443,0,
2/01/2020,42321,0,
2/01/2020,46752,0.03,0.3
2/01/2020,76889,0,
2/01/2020,56218,0.03,0.9
2/01/2020,83766,0,
2/01/2020,26599,0.03,0.3
2/01/2020,36571,0,
2/01/2020,81127,0.18,5.99
2/01/2020,83270,0.03,0.3
2/01/2020,33946,0.06,1.2
2/01/2020,33326,0.09,0.9
2/01/2020,35237,0,
2/01/2020,52196,0.12,2.4
2/01/2020,28633,0.03,0.3
2/01/2020,80624,0.03,1.2
2/01/2020,85836,0,
2/01/2020,13496,2.31,111.44
2/01/2020,77698,0.27,11.38
2/01/2020,96706,0.03,0.6
2/01/2020,61945,0,
2/01/2020,50692,0.06,2.1
2/01/2020,40928,0.51,20.67
2/01/2020,83248,0.12,24.57
2/01/2020,64948,1.05,20.67
2/01/2020,65277,0,
2/01/2020,50479,1.44,197.12
2/01/2020,68019,0,
2/01/2020,79794,0.06,0.9
2/01/2020,16753,0.21,9.59
2/01/2020,52822,0,
2/01/2020,93742,1.71,133.61
2/01/2020,41424,0.48,46.14
2/01/2020,32340,0.15,2.7
2/01/2020,87342,0.36,18.87
2/01/2020,69827,6.77,479.93
2/01/2020,56028,0.06,16.78
2/01/2020,76036,0.03,0.6
2/01/2020,35201,0.06,1.2
2/01/2020,51288,0,
2/01/2020,57084,0.06,5.69
2/01/2020,58840,0,
2/01/2020,94264,0.45,29.36
2/01/2020,26753,0.03,0.3
2/01/2020,23483,0.18,4.79
2/01/2020,99671,0.57,50.63
2/01/2020,92871,9.05,661.47
2/01/2020,64947,0.18,23.97
2/01/2020,49050,0,
2/01/2020,42958,0,
2/01/2020,97896,0,
2/01/2020,13699,0.66,21.27
2/01/2020,99916,33.85,1981.13
2/01/2020,37891,0.03,2.4
2/01/2020,84740,0,
2/01/2020,16406,0.33,257.94
2/01/2020,34454,0,
2/01/2020,11206,0.03,0.3
2/01/2020,94058,0.3,6.29
2/01/2020,29322,0.87,44.04
2/01/2020,99922,0.12,1.5
2/01/2020,78662,0.03,0.3
2/01/2020,25451,0.06,4.19
2/01/2020,94824,0,
2/01/2020,55278,0,
2/01/2020,17215,0,
2/01/2020,76122,0,
2/01/2020,68854,0,
2/01/2020,59304,0,
2/01/2020,72605,0.03,0.3
2/01/2020,96885,0.03,0.6
2/01/2020,26533,0.03,0.3
2/01/2020,89050,0.06,0.6
2/01/2020,89802,0.03,2.1
2/01/2020,72758,0.24,22.47
2/01/2020,97418,0,
2/01/2020,40508,0,
2/01/2020,75625,0.03,0.3
2/01/2020,39004,0.03,0.3
2/01/2020,35971,0.06,1.2
2/01/2020,36692,1.68,87.48
2/01/2020,22773,0,
2/01/2020,34702,0,
2/01/2020,79673,0,
2/01/2020,32654,0,
2/01/2020,28456,0.06,2.1
2/01/2020,60825,0.15,8.39
2/01/2020,69586,0.03,0.3
2/01/2020,57949,0.06,1.5
2/01/2020,45811,0.03,8.69
2/01/2020,68490,0,
2/01/2020,28701,0,
2/01/2020,43396,0,
2/01/2020,80616,0.48,28.16
2/01/2020,66051,0.3,99.76
2/01/2020,28744,0.21,4.19
2/01/2020,39463,0,
2/01/2020,96359,0,
2/01/2020,30851,0.09,0.9
2/01/2020,73101,0.48,21.57
2/01/2020,67431,0.06,1.2
2/01/2020,41587,0,
2/01/2020,32600,0,
2/01/2020,88925,0.48,10.78
2/01/2020,83076,0.09,3.3
2/01/2020,14975,0.15,1.5
2/01/2020,44853,0.03,0.6
2/01/2020,61441,2.73,115.04
2/01/2020,20069,0,
2/01/2020,91778,0,
2/01/2020,43491,0.03,3.89
2/01/2020,60858,0,
2/01/2020,49563,0.15,73.7
2/01/2020,95859,0.03,0.6
2/01/2020,62934,0.06,8.99
2/01/2020,85919,0.03,0.3
2/01/2020,92918,0.03,0.6
2/01/2020,85975,1.2,116.54
2/01/2020,17619,0.42,4.49
2/01/2020,76229,0.06,10.19
2/01/2020,40404,0.03,0.6
2/01/2020,56441,0,
2/01/2020,34887,0.87,92.57
2/01/2020,85072,0.06,0.6
2/01/2020,91165,7.37,582.38
2/01/2020,11069,0.03,0.3
2/01/2020,10650,0.09,3.59
2/01/2020,86294,0,
2/01/2020,16164,0.24,8.99
2/01/2020,31827,0,
2/01/2020,52615,0,
2/01/2020,57536,0.03,6.89
2/01/2020,17182,0,
2/01/2020,11357,0.03,1.2
2/01/2020,20256,0,
2/01/2020,86060,0.03,0.3
2/01/2020,92894,0,
2/01/2020,52758,0.03,0.3
2/01/2020,26488,12.82,4287.9
2/01/2020,44271,0.03,4.79
2/01/2020,51944,0,
2/01/2020,90929,0.48,9.59
2/01/2020,84007,0.03,0.3
2/01/2020,49912,0,
2/01/2020,44025,0.09,0.9
2/01/2020,12192,0.03,0.9
2/01/2020,80414,0,
2/01/2020,10225,0.09,1.2
2/01/2020,57371,0.06,0.6
2/01/2020,72673,0,
2/01/2020,19184,0,
2/01/2020,48036,0,
2/01/2020,94984,0,
2/01/2020,72645,0,
2/01/2020,19101,0,
2/01/2020,77774,0,
2/01/2020,16621,0,
2/01/2020,39118,0.06,0.9
2/01/2020,86703,0,
2/01/2020,76512,0,
2/01/2020,90153,0.06,9.29
2/01/2020,86059,0.24,6.59
2/01/2020,97280,0.84,234.27
2/01/2020,24744,0.03,1.8
2/01/2020,71236,0,
2/01/2020,48165,0.03,0.6
2/01/2020,48978,0,
2/01/2020,15225,0.12,2.4
2/01/2020,24460,0.03,0.3
2/01/2020,49060,0,
2/01/2020,19493,0,
2/01/2020,50168,0,
2/01/2020,55589,0.39,15.58
2/01/2020,53399,0,
2/01/2020,99674,0,
2/01/2020,58235,0,
2/01/2020,51340,3.18,87.48
2/01/2020,36620,0.03,0.3
2/01/2020,99066,0,
2/01/2020,33185,5.69,357.7
2/01/2020,64838,0.03,4.49
2/01/2020,92867,0.18,5.99
2/01/2020,29158,0,
2/01/2020,38871,0.09,1.5
2/01/2020,95253,1.05,175.85
2/01/2020,28199,0,
2/01/2020,42725,0,
2/01/2020,17941,3.03,59.62
2/01/2020,73952,0,
2/01/2020,78818,0.27,8.69
2/01/2020,64895,0,
2/01/2020,80560,0.06,6.89
2/01/2020,18449,0.03,0.3
2/01/2020,81189,0.36,37.45
2/01/2020,64030,0,
2/01/2020,28525,0.78,11.08
2/01/2020,86775,0.15,8.69
2/01/2020,24342,0,
2/01/2020,72932,0.06,0.6
2/01/2020,56603,0.03,0.3
2/01/2020,47364,0.03,7.79
2/01/2020,28504,1.11,343.02
2/01/2020,92290,0.18,45.24
2/01/2020,49571,0.03,0.3
2/01/2020,83862,1.59,20.67
2/01/2020,50712,0,
2/01/2020,58986,0,
2/01/2020,15305,0.03,0.3
2/01/2020,19256,0,
2/01/2020,76649,0.03,1.2
2/01/2020,20595,0,
2/01/2020,73084,0.03,0.3
2/01/2020,19181,0.57,54.52
2/01/2020,79885,0,
2/01/2020,91030,0.03,5.69
2/01/2020,63660,0,
2/01/2020,24778,0.09,3.89
2/01/2020,29790,0.06,1.5
2/01/2020,36102,0.09,8.09
2/01/2020,62233,0.03,0.3
2/01/2020,42410,0.24,19.17
2/01/2020,55355,0,
2/01/2020,57609,0,
2/01/2020,81236,0,
2/01/2020,46123,0.18,4.19
2/01/2020,52175,0.18,3
2/01/2020,11237,0,
2/01/2020,15266,0.09,1.2
2/01/2020,78730,0.09,3
2/01/2020,79547,0,
2/01/2020,44631,0,
2/01/2020,26512,0.03,2.4
2/01/2020,24711,4.46,2390.95
2/01/2020,15254,0.24,44.04
2/01/2020,93690,0.15,7.79
2/01/2020,19044,0,
2/01/2020,18659,0,
2/01/2020,86034,0,
2/01/2020,98985,0,
2/01/2020,29286,0.06,0.6
2/01/2020,57513,0.48,138.11
2/01/2020,93256,0.03,0.3
2/01/2020,98001,0,
2/01/2020,49751,0.9,91.67
2/01/2020,83394,0,
2/01/2020,34201,0,
2/01/2020,33624,0.57,39.84
2/01/2020,49062,0.09,1.5
2/01/2020,99142,0.03,0.9
2/01/2020,76661,0.03,1.5
2/01/2020,13429,0,
2/01/2020,97988,0.09,12.58
2/01/2020,70972,0,
2/01/2020,12803,0,
2/01/2020,25267,0.03,0.6
2/01/2020,22856,0.06,1.2
2/01/2020,96034,0.03,0.3
2/01/2020,87762,0.03,0.6
2/01/2020,22741,0,
2/01/2020,71217,0,
2/01/2020,80144,0.03,3.59
2/01/2020,14075,0,
2/01/2020,55861,0.15,6.59
2/01/2020,86575,0,
2/01/2020,86407,0.09,2.1
2/01/2020,26696,0.03,0.9
2/01/2020,77713,0.03,0.9
2/01/2020,37804,0,
2/01/2020,32213,41.76,5497.6
2/01/2020,50854,0.24,10.49
2/01/2020,25559,3.83,470.64
2/01/2020,98265,3.33,241.16
2/01/2020,25663,0.12,4.19
2/01/2020,16633,0.21,6.59
2/01/2020,94788,0,
2/01/2020,42608,0,
2/01/2020,64998,14.68,466.15
2/01/2020,40369,0.03,1.8
2/01/2020,34644,0,
2/01/2020,89350,0,
2/01/2020,47267,0,
2/01/2020,31956,0.09,2.7
2/01/2020,78247,0,
2/01/2020,50129,0,
2/01/2020,73850,0,
2/01/2020,14168,0.09,5.39
2/01/2020,49619,0,
2/01/2020,68192,0.09,11.38
2/01/2020,65358,0.21,13.48
2/01/2020,23732,0,
2/01/2020,34300,0.12,8.99
2/01/2020,53911,0.03,9.29
2/01/2020,16401,0.15,3.3
2/01/2020,54794,0,
2/01/2020,64504,0,
2/01/2020,88885,0.18,3.3
2/01/2020,78063,27.56,974.54
2/01/2020,45328,0.03,12.88
2/01/2020,30593,0.03,2.1
2/01/2020,50104,0.03,1.2
2/01/2020,49094,0,
2/01/2020,55032,0.03,0.3
2/01/2020,18904,0.12,2.4
2/01/2020,94158,0.03,0.3
2/01/2020,61517,0,
2/01/2020,52826,0.03,0.3
2/01/2020,62538,0,
2/01/2020,88511,0,
2/01/2020,72713,0.06,0.9
2/01/2020,85682,0,
2/01/2020,90440,0.18,8.09
2/01/2020,70167,0.03,1.5
2/01/2020,49785,0.12,12.28
2/01/2020,14769,0,
2/01/2020,57293,0.06,1.2
2/01/2020,65131,0.06,2.1
2/01/2020,64056,0.03,0.3
2/01/2020,10533,0.27,21.27
2/01/2020,21879,0.03,0.3
2/01/2020,11286,0.03,4.49
2/01/2020,98165,0,
2/01/2020,25262,0,
2/01/2020,88721,0.12,2.1
2/01/2020,14124,0.03,0.3
2/01/2020,94324,0,
2/01/2020,25864,0.15,6.59
2/01/2020,11712,0.3,30.86
2/01/2020,97209,0,
2/01/2020,13591,0,
2/01/2020,84652,0.03,0.9
2/01/2020,54430,0.24,7.19
2/01/2020,36218,0.09,4.19
2/01/2020,76214,0.12,8.69
2/01/2020,23927,0.06,1.5
2/01/2020,81654,0.09,1.2
2/01/2020,98402,17.26,1329.24
2/01/2020,31985,0.03,0.6
2/01/2020,54827,2.46,429.9
2/01/2020,64915,0.72,85.38
2/01/2020,28324,0,
2/01/2020,95731,33.46,6135.41
2/01/2020,46498,0.06,2.7
2/01/2020,49570,0.03,0.3
2/01/2020,16395,0,
2/01/2020,37479,0,
2/01/2020,69863,0.36,4.19
2/01/2020,55031,0,
2/01/2020,48454,0.42,10.49
2/01/2020,77832,5.15,77.89
2/01/2020,53775,0.09,4.79
2/01/2020,57724,0.54,92.27
2/01/2020,71564,0.06,2.4
2/01/2020,96116,0.27,13.48
2/01/2020,32497,0.03,1.5
2/01/2020,29921,0.06,1.2
2/01/2020,90151,0,
2/01/2020,26491,0.03,0.6
3/01/2020,55032,0,
3/01/2020,87342,0.24,32.93
3/01/2020,63660,0,
3/01/2020,77832,5.9,97.31
3/01/2020,67035,0.09,1.5
3/01/2020,31985,0,
3/01/2020,64915,0.51,75.75
3/01/2020,97280,1.65,411.98
3/01/2020,30593,0.75,101.2
3/01/2020,28396,0,
3/01/2020,62233,0.03,0.3
3/01/2020,90440,1.08,94.31
3/01/2020,32213,49.76,6679.04
3/01/2020,73814,0.39,26.35
3/01/2020,14769,0,
3/01/2020,26372,0.03,0.6
3/01/2020,60388,0,
3/01/2020,12803,0,
3/01/2020,49521,0.03,0.6
3/01/2020,36218,0.09,5.09
3/01/2020,91030,0.09,2.99
3/01/2020,52175,0.24,9.58
3/01/2020,58986,0,
3/01/2020,20069,0,
3/01/2020,24120,0,
3/01/2020,89050,0.03,0.3
3/01/2020,45005,0.03,0.3
3/01/2020,24744,0.21,28.74
3/01/2020,50479,2.49,235.03
3/01/2020,29921,0,
3/01/2020,55861,0.12,4.49
3/01/2020,55783,0,
3/01/2020,81506,0.06,0.6
3/01/2020,88925,0.66,11.38
3/01/2020,94264,0.69,57.19
3/01/2020,35971,1.02,52.99
3/01/2020,81654,0.39,5.39
3/01/2020,30851,0,
3/01/2020,62984,0,
3/01/2020,25793,0.03,0.3
3/01/2020,49094,0.03,0.9
3/01/2020,49571,0.03,0.3
3/01/2020,94984,0,
3/01/2020,52448,0,
3/01/2020,54827,2.84,357.19
3/01/2020,89802,0.03,0.3
3/01/2020,15254,0.24,17.66
3/01/2020,88721,0.12,2.4
3/01/2020,78730,0.03,2.4
3/01/2020,21855,0.03,0.3
3/01/2020,26753,0.12,3.89
3/01/2020,51288,0,
3/01/2020,88801,0,
3/01/2020,55589,1.8,153.29
3/01/2020,81189,0.48,59.88
3/01/2020,17619,0.81,9.28
3/01/2020,83248,0.03,22.16
3/01/2020,92867,0.24,5.09
3/01/2020,49062,0.03,0.3
3/01/2020,15225,0.27,5.09
3/01/2020,20256,0,
3/01/2020,99143,0.03,0.3
3/01/2020,83514,0,
3/01/2020,92918,0,
3/01/2020,93828,0,
3/01/2020,26533,0.06,0.9
3/01/2020,95859,0,
3/01/2020,72468,0,
3/01/2020,32600,0,
3/01/2020,44025,0.09,3.29
3/01/2020,64895,0,
3/01/2020,52826,0.03,0.6
3/01/2020,71217,0,
3/01/2020,42410,0.39,20.96
3/01/2020,12946,0,
3/01/2020,19334,0,
3/01/2020,28504,1.02,67.66
3/01/2020,79794,0.03,1.5
3/01/2020,24342,0.06,3.89
3/01/2020,13326,0.03,0.6
3/01/2020,50712,0.03,2.1
3/01/2020,99674,0,
3/01/2020,54794,0,
3/01/2020,49050,0.87,236.23
3/01/2020,24711,7.07,4952.4
3/01/2020,92871,10.45,758.68
3/01/2020,35237,0,
3/01/2020,65277,0.06,0.6
3/01/2020,31956,0,
3/01/2020,72758,0.12,10.78
3/01/2020,90929,0,
3/01/2020,17941,2.49,70.66
3/01/2020,33562,0.15,7.19
3/01/2020,46123,0.33,6.89
3/01/2020,23732,0,
3/01/2020,78063,29.67,1011.38
3/01/2020,16401,0.06,2.69
3/01/2020,18663,0,
3/01/2020,97988,0.03,5.99
3/01/2020,10650,0,
3/01/2020,88511,0,
3/01/2020,47267,0,
3/01/2020,84652,0.06,0.9
3/01/2020,57513,0.66,194.31
3/01/2020,43491,0.03,14.67
3/01/2020,56028,0.15,4.49
3/01/2020,86034,0,
3/01/2020,54430,0.3,9.58
3/01/2020,50854,0.51,9.28
3/01/2020,80616,0.54,15.27
3/01/2020,14124,0.06,0.9
3/01/2020,32497,0.03,1.2
3/01/2020,57084,0,
3/01/2020,94324,0,
3/01/2020,34201,0,
3/01/2020,10357,0.03,0.3
3/01/2020,88468,0.03,0.9
3/01/2020,22856,0.12,1.8
3/01/2020,90153,0.06,10.18
3/01/2020,10625,0.06,1.2
3/01/2020,76889,0,
3/01/2020,39293,0,
3/01/2020,24778,0.12,5.99
3/01/2020,13591,0.15,14.37
3/01/2020,25156,0.03,0.3
3/01/2020,64838,0.09,7.78
3/01/2020,79885,0,
3/01/2020,71702,0,
3/01/2020,22741,0,
3/01/2020,14806,0,
3/01/2020,72932,0.06,0.6
3/01/2020,79673,0,
3/01/2020,92290,0.06,2.4
3/01/2020,12192,0,
3/01/2020,48625,0.3,44.01
3/01/2020,50104,0.12,3.59
3/01/2020,40369,0.03,6.59
3/01/2020,61517,0,
3/01/2020,41424,0.51,144.91
3/01/2020,47364,0.03,0.6
3/01/2020,31761,0.03,0.3
3/01/2020,99066,0,
3/01/2020,38871,0.03,0.3
3/01/2020,66051,0.09,39.82
3/01/2020,85836,0,
3/01/2020,96359,0,
3/01/2020,61755,0,
3/01/2020,28701,0,
3/01/2020,14975,0.09,1.5
3/01/2020,36571,0,
3/01/2020,31827,0,
3/01/2020,26488,15.54,5991.92
3/01/2020,19959,0.03,0.9
3/01/2020,64504,0,
3/01/2020,20595,0,
3/01/2020,31505,0,
3/01/2020,86407,0.18,5.99
3/01/2020,33946,0.09,1.2
3/01/2020,63417,0,
3/01/2020,72645,0,
3/01/2020,53627,0,
3/01/2020,44853,0.03,0.3
3/01/2020,49563,0.09,22.75
3/01/2020,78662,0,
3/01/2020,67431,0.12,1.5
3/01/2020,26599,0,
3/01/2020,25663,0.03,0.3
3/01/2020,95253,1.41,224.85
3/01/2020,97896,0.06,2.1
3/01/2020,61945,0,
3/01/2020,39004,0.03,0.9
3/01/2020,65358,0.78,23.05
3/01/2020,58309,0,
3/01/2020,64998,16.95,613.77
3/01/2020,34860,0,
3/01/2020,80144,0.03,0.3
3/01/2020,37479,0,
3/01/2020,17215,0,
3/01/2020,66838,0,
3/01/2020,60825,0.24,4.49
3/01/2020,98001,0.03,0.3
3/01/2020,50168,0,
3/01/2020,40319,0.03,0.3
3/01/2020,93552,0.03,2.1
3/01/2020,72330,0,
3/01/2020,27009,0.12,8.68
3/01/2020,48036,0.03,0.6
3/01/2020,41587,0.06,0.6
3/01/2020,94158,0,
3/01/2020,62934,0.06,11.08
3/01/2020,40541,0,
3/01/2020,33185,17.37,1347.31
3/01/2020,57949,0.09,0.9
3/01/2020,35201,0.06,1.5
3/01/2020,11206,0.21,2.4
3/01/2020,30025,0,
3/01/2020,43396,0.03,2.1
3/01/2020,18904,0.03,0.6
3/01/2020,32654,0,
3/01/2020,44820,0.03,0.3
3/01/2020,72713,0.06,2.99
3/01/2020,33326,0.06,0.6
3/01/2020,57486,0.06,9.28
3/01/2020,19181,0.36,39.82
3/01/2020,28456,0.09,5.09
3/01/2020,19044,0,
3/01/2020,98165,0,
3/01/2020,11286,0,
3/01/2020,81127,0.27,32.93
3/01/2020,69429,0,
3/01/2020,70972,0,
3/01/2020,23483,0.06,0.9
3/01/2020,78586,0.03,0.3
3/01/2020,75625,0.03,0.3
3/01/2020,46757,0,
3/01/2020,80431,0.03,0.3
3/01/2020,73952,0.03,0.3
3/01/2020,83394,0,
3/01/2020,77698,0.09,1.5
3/01/2020,71805,0.09,0.9
3/01/2020,86060,0,
3/01/2020,61384,0.06,2.1
3/01/2020,73850,0,
3/01/2020,39118,0.06,1.8
3/01/2020,78247,0,
3/01/2020,50692,0.24,7.78
3/01/2020,88885,0.12,6.59
3/01/2020,63178,0,
3/01/2020,56528,0,
3/01/2020,36083,0.06,1.2
3/01/2020,39463,0,
3/01/2020,59380,0,
3/01/2020,67457,0,
3/01/2020,15305,0.06,1.2
3/01/2020,33624,0.54,22.46
3/01/2020,34887,0.81,100.3
3/01/2020,14168,0.09,1.2
3/01/2020,86059,0.48,18.26
3/01/2020,94058,0.3,20.66
3/01/2020,42725,0,
3/01/2020,40928,0.42,14.97
3/01/2020,93742,1.71,149.4
3/01/2020,16395,0,
3/01/2020,73101,0.6,55.69
3/01/2020,83862,1.11,14.97
3/01/2020,68854,0,
3/01/2020,23547,0,
3/01/2020,30591,0,
3/01/2020,86775,0.12,6.29
3/01/2020,75255,0.03,0.3
3/01/2020,50724,0.03,0.3
3/01/2020,38326,0,
3/01/2020,49912,0,
3/01/2020,36620,0.03,2.69
3/01/2020,99671,0.33,37.43
3/01/2020,24060,0.03,0.3
3/01/2020,37600,0,
3/01/2020,84869,0,
3/01/2020,61441,4.07,74.25
3/01/2020,77666,0.03,0.3
3/01/2020,19184,0,
3/01/2020,13429,0,
3/01/2020,48165,0.03,0.3
3/01/2020,49687,0.03,0.3
3/01/2020,10533,0.42,76.35
3/01/2020,49751,0.84,27.84
3/01/2020,29158,0.03,0.6
3/01/2020,72108,0,
3/01/2020,32050,0,
3/01/2020,77713,0.45,44.01
3/01/2020,37373,0.06,0.6
3/01/2020,93256,0,
3/01/2020,32340,0.21,11.38
3/01/2020,28525,0.69,12.57
3/01/2020,88878,0,
3/01/2020,28199,0,
3/01/2020,11620,0.03,0.3
3/01/2020,57371,0.03,0.3
3/01/2020,96116,0.18,14.97
3/01/2020,69827,9.55,534.13
3/01/2020,99922,1.71,20.66
3/01/2020,29286,0.03,0.3
3/01/2020,16633,0.24,7.78
3/01/2020,45912,0.03,1.8
3/01/2020,72703,0,
3/01/2020,21271,0,
3/01/2020,34300,0.15,9.58
3/01/2020,60858,0.09,5.09
3/01/2020,43494,0.03,0.3
3/01/2020,95204,0,
3/01/2020,86703,0.06,0.6
3/01/2020,48454,0.39,10.48
3/01/2020,10555,0,
3/01/2020,68019,0,
3/01/2020,58235,0.03,0.6
3/01/2020,28324,0,
3/01/2020,76649,0.03,0.3
3/01/2020,29790,0.06,0.9
3/01/2020,83606,0.03,0.3
3/01/2020,13496,2.13,166.47
3/01/2020,84007,0.03,0.6
3/01/2020,77774,0,
3/01/2020,95731,36.11,5926.95
3/01/2020,23927,0.03,0.3
3/01/2020,69863,0.42,11.68
3/01/2020,91165,4.67,250.6
3/01/2020,85975,1.11,88.92
3/01/2020,88633,0,
3/01/2020,11237,0,
3/01/2020,36102,0.06,74.55
3/01/2020,78818,0.18,3.29
3/01/2020,80560,0.06,5.99
3/01/2020,68192,0.06,5.39
3/01/2020,98402,15.06,1066.77
3/01/2020,26491,0.03,2.1
3/01/2020,57724,0.66,104.49
3/01/2020,47261,0.03,1.2
3/01/2020,75781,0,
3/01/2020,45328,0.03,0.3
3/01/2020,13699,0.78,26.65
3/01/2020,11712,0.27,33.23
3/01/2020,50129,0,
3/01/2020,49619,0.09,0.9
3/01/2020,99916,37.6,1738.32
3/01/2020,16406,0.12,14.07
3/01/2020,51340,3.77,78.74
3/01/2020,66023,0,
3/01/2020,53775,0.12,10.78
3/01/2020,49785,0,
3/01/2020,64947,0.15,2.4
3/01/2020,36692,1.86,264.67
3/01/2020,25864,0.15,4.49
3/01/2020,70167,0.09,1.8
3/01/2020,45811,0,
3/01/2020,76214,0.54,23.95
3/01/2020,25559,3.59,619.16
3/01/2020,42608,0,
3/01/2020,29322,1.05,88.62
3/01/2020,51635,0,
3/01/2020,75965,0,
3/01/2020,76229,0.03,0.3
3/01/2020,85003,0.03,0.6
3/01/2020,52196,0.15,6.29
3/01/2020,75451,0,
3/01/2020,98265,4.73,194.91
3/01/2020,18659,0,
3/01/2020,64948,1.89,65.57
3/01/2020,28744,0.27,40.42
3/01/2020,28003,0,
3/01/2020,16753,0.24,9.58
3/01/2020,16164,0.9,101.5
3/01/2020,37891,0.06,5.69
4/01/2020,95731,2.07,245.21
4/01/2020,25864,0.06,4.49
4/01/2020,20069,0,
4/01/2020,88511,0,
4/01/2020,72645,0,
4/01/2020,29158,0,
4/01/2020,66051,0.06,14.37
4/01/2020,37479,0,
4/01/2020,49751,0.09,1.8
4/01/2020,97280,0.06,24.25
4/01/2020,50692,0.03,2.1
4/01/2020,70740,0.03,0.9
4/01/2020,64948,0,
